"id","masked_id","manufacturer_id","product_type","product_type_id","product_identifier","product_identifier_type","name","description","marketing_description","images","minimum_order_volume","minimum_order_volume_type","unit_count","unit_count_type","item_weight","item_weight_unit","ingredients","flavors","packaging_options","additional_info","metadata","external_links","status","created_at","updated_at"
317,DNFGQ3QLF2,212,CATEGORY,2418,"14999",,Bold Green Bettercreme Bag,Pre-whipped bold green icing with smooth texture and light  and creamy taste. Packaged in 12-oz pastry bags 15/case.,"Frozen
|
Bettercreme Icings Colors - Pre-Whipped
|
Unit Amount: 12.0 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/DNFGQ3QLF2/8c5937ad-6056-4b7d-b436-b0267d0a610b.jpeg,https://images.keychain.com/wlp/DNFGQ3QLF2/4dc6811c-e018-438e-9def-845a4b1f9d2e.jpeg,https://images.keychain.com/wlp/DNFGQ3QLF2/10bc99ee-cc97-490c-a0c6-f5c0cc75282b.jpeg,https://images.keychain.com/wlp/DNFGQ3QLF2/709ef1a6-b888-4946-8261-1850fb3958df.jpeg,https://images.keychain.com/wlp/DNFGQ3QLF2/6f7f1fa4-a16d-4982-9bcc-4b1e3e28dc77.jpeg,https://images.keychain.com/wlp/DNFGQ3QLF2/2d4ef039-0b1a-4550-9780-6dbc02d29e24.jpeg}",5000.000,Cases,,Case,12.000,OZ,"High Fructose Corn Syrup, Hydrogenated Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), Water, Corn Syrup, Sugar, Contains Less Than 2% Of The Following: Sodium Caseinate (a Milk Derivative), Carbohydrate Gum, Polysorbate 60, Salt, Artificial Color (yellow 5, Blue 1), Cellulose Gel, Xanthan Gum, Carrageenan, To Preserve Freshness (potassium Sorbate), Sorbitan Monostearate, Cellulose Gum, Natural And Artificial Flavor.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14999},active,2024-12-03 11:30:17.621,2024-12-03 11:30:17.621
316,"2OW73DSV68",212,CATEGORY,2418,"14998",,Teal Prewhipped Bettercreme Bag,Pre-whipped teal icing with smooth texture and light  and creamy taste. Packaged in 12-oz pastry bags 15/case.,"Frozen
|
Bettercreme Icings Colors - Pre-Whipped
|
Unit Amount: 12.0 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/2OW73DSV68/24539e15-b2a9-413f-ace2-272dae0104d9.jpeg,https://images.keychain.com/wlp/2OW73DSV68/6761dc19-5eb6-41a3-8349-362edc43ac62.jpeg,https://images.keychain.com/wlp/2OW73DSV68/6cf04c1e-dfd7-45d6-8390-326ecd5228c8.jpeg,https://images.keychain.com/wlp/2OW73DSV68/a5356d92-3ba0-4a99-b0ab-fa599f8797e5.jpeg,https://images.keychain.com/wlp/2OW73DSV68/f257d3a5-923a-4d8f-bcf7-aebf0176755e.jpeg,https://images.keychain.com/wlp/2OW73DSV68/ebf75ea6-cd23-4339-90a4-d3ffd606244e.jpeg,https://images.keychain.com/wlp/2OW73DSV68/2b5d0a8b-f33c-4e7e-bd86-a43f637d5a22.jpeg,https://images.keychain.com/wlp/2OW73DSV68/7535003e-9792-46a7-a4bb-41db4d872e1e.jpeg}",5000.000,Cases,,Case,12.000,OZ,"High Fructose Corn Syrup, Hydrogenated Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), Water, Corn Syrup, Sugar, Contains Less Than 2% Of The Following: Sodium Caseinate (a Milk Derivative), Carbohydrate Gum, Polysorbate 60, Salt, Artificial Color (blue 1, Yellow 5), Cellulose Gel, Xanthan Gum, Carrageenan, To Preserve Freshness (potassium Sorbate), Sorbitan Monostearate, Cellulose Gum, Natural And Artificial Flavor.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14998},active,2024-12-03 11:30:16.295,2024-12-03 11:30:16.295
315,FIP1GHWF9D,212,CATEGORY,2418,"14990",,Lemon Naturally Flavored Bettercreme(r),Pre-whipped lemon-flavored icing with a smooth texture light and creamy taste.  Packaged in 9-lb pail.,"Frozen
|
Bettercreme Icings - Pre-Whipped
|
Unit Amount: 9.0 lb
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/FIP1GHWF9D/eefa858c-d5e1-4327-84e9-9e09ae9f43f1.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/baba5246-8595-4134-85e6-b6664e07e951.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/00c5fbd3-cf95-4138-8eb9-64db57aac4b0.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/756e66c9-3855-4bb4-b464-abf409a684fc.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/7991911a-4415-4eff-b6dc-66c4b3bf25cc.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/d16b8054-314a-402a-ad63-9bddbdc80fab.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/a7f76e02-6802-46b0-9f3b-f7b9109176f9.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/3876f3f3-ee36-4b68-a20c-28d5ac78341b.jpeg,https://images.keychain.com/wlp/FIP1GHWF9D/9b9cb19f-f979-477b-9a27-6424bd4a757e.jpeg}",5000.000,Cases,,Case,9.000,LB,"High Fructose Corn Syrup, Hydrogenated Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), Water, Corn Syrup, Sugar, Contains Less Than 2% Of The Following: Sodium Caseinate (a Milk Derivative), Carbohydrate Gum, Polysorbate 60, Salt, Natural Flavor, Cellulose Gel, Xanthan Gum, Carrageenan, To Preserve Freshness (potassium Sorbate), Sorbitan Monostearate, Cellulose Gum, Colored With (beta Carotene, Contains Traces Of Soybeans).",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14990},active,2024-12-03 11:30:12.190,2024-12-03 11:30:12.190
314,PGR8YOH6IN,212,CATEGORY,2418,"14989",,Strawberry Naturally Flavored With Other Natural Flavors Bettercreme(r),Pre-whipped strawberry flavored creamy icing with smooth texture and light and creamy taste. Packaged in 9-lb pail.,"Frozen
|
Bettercreme Icings - Pre-Whipped
|
Unit Amount: 9.0 lb
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/PGR8YOH6IN/7cc3d9b4-a417-4dca-a34d-6c9834adda98.jpeg,https://images.keychain.com/wlp/PGR8YOH6IN/3626e56a-88e3-4ab9-961d-fb6b8beabbf1.jpeg,https://images.keychain.com/wlp/PGR8YOH6IN/69cefd70-d46f-4d59-8f0f-4f24b9d48cfb.jpeg,https://images.keychain.com/wlp/PGR8YOH6IN/3f11a315-ac41-4c20-b230-5f9c8dd8fcee.jpeg,https://images.keychain.com/wlp/PGR8YOH6IN/6382c80e-bac8-4556-923a-05b8ac6af3e4.jpeg,https://images.keychain.com/wlp/PGR8YOH6IN/60ae51ce-f634-4edc-8da6-c3717adc7326.jpeg,https://images.keychain.com/wlp/PGR8YOH6IN/78b6ae3e-d40a-46d8-b8f0-93d1576ba30c.jpeg,https://images.keychain.com/wlp/PGR8YOH6IN/92d3eec7-0df6-46be-94d3-c52fbf03d3fb.jpeg}",5000.000,Cases,,Case,9.000,LB,"High Fructose Corn Syrup, Hydrogenated Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), Water, Corn Syrup, Sugar, Contains Less Than 2% Of The Following: Sodium Caseinate (a Milk Derivative), Natural Strawberry And Cream Flavor [with Other Natural Flavors] (contains Milk Ingredients), Carbohydrate Gum, Polysorbate 60, Salt, Colored With (vegetable Juice, Beta Carotene, Contains Traces Of Soybeans), Cellulose Gel, Carrageenan, Xanthan Gum, To Preserve Freshness (potassium Sorbate), Sorbitan Monostearate, Cellulose Gum.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14989},active,2024-12-03 11:30:07.602,2024-12-03 11:30:07.602
313,CAYNLBKEX8,212,CATEGORY,2062,"14982",,Farm Rich Cinnamon French Toast 8/48 Oz.,French Toast Sticks covered in a creamy batter with sprinkled cinnamon sugar,"Frozen
|
Farm Rich French Toast
|
Unit Amount: 48.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/CAYNLBKEX8/bd63c2f5-6e51-4184-b755-f299e842db5e.jpeg,https://images.keychain.com/wlp/CAYNLBKEX8/018898ae-3b99-4314-9859-02ac502cedba.jpeg,https://images.keychain.com/wlp/CAYNLBKEX8/9266c5b1-2b7b-4506-a07f-62760d3294ad.jpeg,https://images.keychain.com/wlp/CAYNLBKEX8/268be8bf-ed47-4bb6-9efc-18bbf54d4fb7.jpeg,https://images.keychain.com/wlp/CAYNLBKEX8/5b06e2e7-36ba-42cd-bb2a-bba1c98cfbed.jpeg,https://images.keychain.com/wlp/CAYNLBKEX8/befd5bec-da07-4a5c-b7d2-508da024e3fe.jpeg}",5000.000,Cases,,Case,48.000,OZ,"Bread (enriched Wheat Flour [wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Water, Sugar, Yeast, Salt, Soybean Oil, Wheat Gluten, Cultured Wheat Flour, Vinegar, Soy Lecithin, Ascorbic Acid, Enzymes), Water, Enriched Bleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Sugar, Yellow Corn Flour, Contains Less Than 2% Of The Following: Soy Flour, Salt, Spices, Gum Arabic, Dextrose, Natural And Artificial Flavors, Carrageenan, Leavening (baking Soda, Monocalcium Phosphate), Yeast, Polysorbate 80, Soy Lecithin, Cinnamon.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14982},active,2024-12-03 11:30:06.306,2024-12-03 11:30:06.306
312,MP87Q6P9YV,212,CATEGORY,2087,"14931",,Our Specialty Treat Shop™ Oatmeal Raisin Crisp Sweet Middles®,Sweet Middles Oatmeal Raisin Crisp Naturally flavored maple crème filled mini desserts,"Frozen
|
Baked Cookies - Our Specialty Treat Shop
|
Unit Amount: 15.5 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/MP87Q6P9YV/79fb6d67-7ddd-45ed-8388-06300a63f0c1.jpeg,https://images.keychain.com/wlp/MP87Q6P9YV/f352c7ce-742b-47ad-b957-1e5c2edabfb7.jpeg,https://images.keychain.com/wlp/MP87Q6P9YV/a066173c-5e14-4710-834e-0f75ed1dee51.jpeg,https://images.keychain.com/wlp/MP87Q6P9YV/75201771-224a-4344-b712-23fbe7231b94.jpeg,https://images.keychain.com/wlp/MP87Q6P9YV/269d4a1c-9b0b-42cf-bfe6-8616366adb62.jpeg}",5000.000,Cases,,Case,15.500,OZ,"Sugar, Margarine (palm Oil, Water, Soybean Oil, Salt, Mono And Diglycerides, Soy Lecithin, To Preserve Freshness [potassium Sorbate], Vitamin A Palmitate), Enriched Unbleached Wheat Flour (flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Oats, Raisins, Contains Less Than 2% Of The Following: Molasses, Invert Sugar, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Eggs, Natural Flavor, Cinnamon, Modified Cornstarch, Soy Lecithin, Salt, Polysorbate 60, Corn Syrup Solids, Calcium Phosphate, Egg Whites, Spices.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14931},active,2024-12-03 11:29:59.002,2024-12-03 11:29:59.002
311,"0EBP17VGS5",212,CATEGORY,2087,"14930",,Our Specialty Treat Shop™ Crème Brûlée Sweet Middles®,Sweet Middles ® Crème Brûlée Naturally Flavored delightfully sweet filled mini desserts,"Frozen
|
Baked Cookies - Our Specialty Treat Shop
|
Unit Amount: 15.5 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/0EBP17VGS5/e0c80a00-f8f2-4c4b-82b8-d7ec6a54b17e.jpeg,https://images.keychain.com/wlp/0EBP17VGS5/bf6010f7-a5c2-4bd6-b59f-a3d26ec08041.jpeg,https://images.keychain.com/wlp/0EBP17VGS5/b0affe26-7efe-4bbe-9ed9-cfb5abad97c0.jpeg,https://images.keychain.com/wlp/0EBP17VGS5/8cf39488-8702-4769-b474-fd0f72909b04.jpeg,https://images.keychain.com/wlp/0EBP17VGS5/a45679a6-78d3-45ff-9d3b-a61881a97cde.jpeg,https://images.keychain.com/wlp/0EBP17VGS5/908d197e-fc64-4352-b97c-48c2b3d111f0.jpeg}",5000.000,Cases,,Case,15.500,OZ,"Sugar, Enriched Unbleached Wheat Flour (flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Margarine (palm Oil, Water, Soybean Oil, Salt, Mono And Diglycerides, Soy Lecithin, To Preserve Freshness [potassium Sorbate], Vitamin A Palmitate), Invert Sugar, Palm And Soybean Oils, Contains Less Than 2% Of The Following: Modified Cornstarch, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Butter (cream [from Milk], Salt), Natural Flavor, Eggs, Soy Lecithin, Salt, Polysorbate 60, Corn Syrup Solids, Calcium Phosphate, Egg Whites.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14930},active,2024-12-03 11:29:55.965,2024-12-03 11:29:55.965
310,VBPD5KCM1W,212,CATEGORY,2087,"14929",,Our Specialty Treat Shop™ Chocolate Souffle Sweet Middles®,Sweet Middles® CHOCOLATE SOUFFLE Naturally flavored dark chocolate filled mini desserts  NO COLORS FROM ARTIFICIAL SOURCES NO ARTIFICIAL FLAVORS NO HIGH FRUCTOSE CORN SYRUP PEANUT &amp; TREE NUT FREE,"Frozen
|
Baked Cookies - Our Specialty Treat Shop
|
Unit Amount: 15.5 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/VBPD5KCM1W/6f98b8ed-dba6-4c5f-8ab7-83de0fc05070.jpeg,https://images.keychain.com/wlp/VBPD5KCM1W/d1efdef1-6ad3-429d-97a5-5e9061bad501.jpeg,https://images.keychain.com/wlp/VBPD5KCM1W/65dfd304-41ff-4363-bd21-3423251e33c0.jpeg,https://images.keychain.com/wlp/VBPD5KCM1W/3424ed5e-b664-4da9-b572-664523e20521.jpeg,https://images.keychain.com/wlp/VBPD5KCM1W/801c2336-84f5-47bd-afdd-2b23e8557f3e.jpeg,https://images.keychain.com/wlp/VBPD5KCM1W/a7cc80dc-9b55-417f-8687-7d6920f962c4.jpeg}",5000.000,Cases,,Case,15.500,OZ,"Sugar, Enriched Bleached Wheat Flour (flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Margarine (palm Oil, Water, Soybean Oil, Salt, Mono And Diglycerides, Soy Lecithin, To Preserve Freshness [potassium Sorbate], Vitamin A Palmitate), Semisweet Chocolate Chips (sugar, Chocolate Liquor, Cocoa Butter, Dextrose, Milkfat, Soy Lecithin), Palm And Soybean Oils, Cocoa Alkali Processed, Invert Sugar, Contains Less Than 2% Of The Following: Modified Cornstarch, Leavening (baking Soda, Sodium Acid Pyrophosphate, Monocalcium Phosphate), Eggs, Molasses, Salt, Natural Flavor, Polysorbate 60, Corn Syrup Solids, Calcium Phosphate, Egg Whites.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14929},active,2024-12-03 11:29:52.716,2024-12-03 11:29:52.716
309,"5JHP8ITIGO",212,CATEGORY,2087,"14928",,Our Specialty Treat Shop™ Carrot Cake Sweet Middles®,SWEET MIDDLES® CARROT CAKE Naturally flavored smooth cream cheese filled mini desserts,"Frozen
|
Baked Cookies - Our Specialty Treat Shop
|
Unit Amount: 15.5 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/5JHP8ITIGO/c78e5e56-816c-47a5-bc24-10239d0672e4.jpeg,https://images.keychain.com/wlp/5JHP8ITIGO/9c704366-ea03-4c21-b512-188322d787cb.jpeg,https://images.keychain.com/wlp/5JHP8ITIGO/7e112f0a-52ab-4de1-8b2a-48a7c97af474.jpeg,https://images.keychain.com/wlp/5JHP8ITIGO/22b1923f-e774-4c93-92a2-204b02b44548.jpeg,https://images.keychain.com/wlp/5JHP8ITIGO/651ce0bf-42d6-4bd3-b7bb-5a2913535fa0.jpeg,https://images.keychain.com/wlp/5JHP8ITIGO/12f45328-e13b-4ece-9b5d-6037798a695d.jpeg,https://images.keychain.com/wlp/5JHP8ITIGO/821bb44e-3fa0-4cc0-8ee1-dd27eac9095a.jpeg,https://images.keychain.com/wlp/5JHP8ITIGO/af182ff5-b7cb-4c4b-8bee-e155e5a178b6.jpeg}",5000.000,Cases,,Case,15.500,OZ,"Sugar, Margarine (palm Oil, Water, Soybean Oil, Salt, Mono And Diglycerides, Soy Lecithin, To Preserve Freshness [potassium Sorbate], Vitamin A Palmitate), Enriched Unbleached Wheat Flour (flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Oats, Cream Cheese (milk, Cream, Salt, Carob Bean Gum, Cheese Culture), Carrots, Raisins, Contains Less Than 2% Of The Following: Molasses, Invert Sugar, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Modified Cornstarch, Eggs, Natural Flavor, Cinnamon, Soy Lecithin, Salt, Polysorbate 60, Corn Syrup Solids, Spices, Calcium Phosphate, Egg Whites.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14928},active,2024-12-03 11:29:49.033,2024-12-03 11:29:49.033
308,WU6SPXWTIW,212,CATEGORY,1894,"14927",,Carrot Cupcake,Delicious carrot cupcake with a warm and rich spice flavor.  Perfect to pair with cream cheese icing for a portable sweet treat!,"Frozen
|
Allen Uniced Cupcakes
|
Unit Amount: 1.5 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/WU6SPXWTIW/b17a8bbb-1645-4e6b-89fe-837719e9c561.jpeg,https://images.keychain.com/wlp/WU6SPXWTIW/e33f5f43-e56e-4587-905d-ec7f0e6a031a.jpeg,https://images.keychain.com/wlp/WU6SPXWTIW/b96eecc3-d224-4965-a144-1777129365b8.jpeg,https://images.keychain.com/wlp/WU6SPXWTIW/6338ae55-7ce9-441e-b82b-f109696e8933.jpeg,https://images.keychain.com/wlp/WU6SPXWTIW/afae5253-e4b7-405d-95a8-042fc34ba3b3.jpeg,https://images.keychain.com/wlp/WU6SPXWTIW/a5527367-908b-44a7-b283-4c28d01338e7.jpeg,https://images.keychain.com/wlp/WU6SPXWTIW/2d4a3465-3718-46a2-8a93-b3f11e62912b.jpeg,https://images.keychain.com/wlp/WU6SPXWTIW/60f1bd7c-aacc-460b-853d-cdca5ae81bfe.jpeg}",5000.000,Cases,,Case,1.500,OZ,"Ingredients For U.s Market: Sugar, Enriched Bleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Egg Whites, Skim Milk, Corn Syrup Solids, Egg Yolks, Dried Carrots, Contains Less Than 2% Of The Following: Modified Cornstarch, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Salt, Soy Lecithin, Cinnamon, Natural And Artificial Flavor (contains Milk Ingredients), Spices, Xanthan Gum.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14927},active,2024-12-03 11:29:42.168,2024-12-03 11:29:42.168
307,PIS8XQCWOV,212,CATEGORY,1892,"14839",,Ready To Finish Yeast Raised Donut Ring With Whole Grain,Made with Whole Grain Yeast donut made with Whole Wheat Flour and Enriched Wheat Flour,"Frozen
|
Donuts - Ready To Finish Yeast
|
Unit Amount: 2.45 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/PIS8XQCWOV/9fb3c723-768a-4847-89bf-54a2275fd765.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/5a3bbef4-b580-4e1d-a2d8-5db500e89bb1.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/68464c7a-7e78-4c79-9fa5-736ae40d1788.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/1f813b07-70ba-4977-b663-ce414bdcb5f3.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/a4815bf7-ee0a-49b5-9e2d-82500f4b6ac1.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/01e67604-e41f-4b3d-8adc-6c0c7b799766.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/fc693e1a-ecbf-475e-807c-4f1139391b0c.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/f72041ed-7dcb-4f4c-936b-d1adec02cd55.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/cde29313-4dc7-495d-8a74-fe0b363fb66c.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/e4afa34e-6d30-49da-9312-9b7b2c82c3b3.jpeg,https://images.keychain.com/wlp/PIS8XQCWOV/0396c327-e835-408d-a511-3196395f0e08.jpeg}",5000.000,Cases,,Case,2.450,OZ,"Whole Wheat Flour, Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Palm Oil, Whey (a Milk Derivative), Dextrose And/or Sugar, Yeast, Soybean Oil, Contains Less Than 2% Of The Following: Salt, Leavening (sodium Acid Pyrophosphate, Baking Soda), Defatted Soy Flour, Distilled Monoglycerides, Carrageenan.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14839},active,2024-12-03 11:29:41.290,2024-12-03 11:29:41.290
306,GIXYTJCS67,212,CATEGORY,400,"14804",,Southern Homestyle Roll Dough,Enriched soft sweet dinner roll purposefully made into a slightly irregular shape to give homemade appearance. Proof-and-bake format.,"Frozen
|
Rolls - Dough
|
Unit Amount: 2.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/GIXYTJCS67/f8a4dca1-282a-48de-8782-7978203da3fc.jpeg,https://images.keychain.com/wlp/GIXYTJCS67/b84098c0-5fcd-489d-aa54-87ca94181ec0.jpeg,https://images.keychain.com/wlp/GIXYTJCS67/3bac7e31-5df8-4ebd-8378-b6ddf163f816.jpeg,https://images.keychain.com/wlp/GIXYTJCS67/9dd9d539-35eb-496d-a522-729182cb71a8.jpeg,https://images.keychain.com/wlp/GIXYTJCS67/5450f081-de47-42fc-ac51-4c5b64f36824.jpeg}",5000.000,Cases,,Case,2.000,OZ,"Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, High Fructose Corn Syrup, Yeast, Soybean Oil, Contains Less Than 2% Of The Following: Salt, Wheat Gluten, Sodium Stearoyl Lactylate, Datem, Ascorbic Acid, Enzymes.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14804},active,2024-12-03 11:29:36.317,2024-12-03 11:29:36.317
305,BOC1AG9R0J,212,CATEGORY,1892,"14592",,Jumbo French Egg Donut,Ready-to-finish large ring donut made with a cream puff-style dough and unique ridges. Bulk packed.,"Frozen
|
Donuts - Ready To Finish Specialty
|
Unit Amount: 1.764 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/BOC1AG9R0J/5d098e66-4ec0-4fb6-85c9-991f1447eade.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/2fba802e-ae03-4a29-8b13-147591c535bb.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/9a6d6c3c-d9d7-4666-a41b-332e4b4e3122.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/eb6613dc-bba4-4426-9f64-78101837dbe8.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/5f76f05d-ff49-4630-ae6f-88d7bdf7a159.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/e381c400-ae7a-4fac-a240-92c9029941a3.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/ab3c4e4e-3de3-440a-8d87-3bc1555be281.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/48546e0d-f87a-4f8a-8204-77d22d757189.jpeg,https://images.keychain.com/wlp/BOC1AG9R0J/80bd25df-efb8-4cec-8618-f456a04b5dfc.jpeg}",5000.000,Cases,,Case,1.764,OZ,"Ingredients For U.s Market: Egg Whites, Gelatinized Wheat Starch, Water, Palm Oil, Wheat Starch, Cornstarch, Egg Yolks, Contains Less Than 2% Of The Following: Leavening (baking Soda, Sodium Acid Pyrophosphate, Sodium Aluminum Phosphate, Monocalcium Phosphate), Sugar, Soybean Oil, Salt, Ma Ltodextrin, Monoglycerides, Propylene Glycol Mono And Diesters Of Fats And Fatty Acids, Sodium Caseinate (a Milk Derivative), Defatted Soy Flour, Datem, Colored With Beta Carotene.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14592},active,2024-12-03 11:29:34.774,2024-12-03 11:29:34.774
304,"323XI7VL6X",212,CATEGORY,400,"14587",,Sweet Hawaiian Dinner Roll Dough,Sweet &amp; delicious dinner rolls with the perfect blend of sweetness and buttery flavor.,"Frozen
|
Rolls - Dough
|
Unit Amount: 1.5 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/323XI7VL6X/86da6dcd-d6fd-48ae-9123-ffd635c7c3d9.jpeg,https://images.keychain.com/wlp/323XI7VL6X/d7977818-4cab-4e94-919d-8f3b24cd31ea.jpeg,https://images.keychain.com/wlp/323XI7VL6X/dc44881a-6fa1-46b4-8a79-bc802281901c.jpeg,https://images.keychain.com/wlp/323XI7VL6X/dc6aebab-c410-4006-ab73-75e971d8de75.jpeg}",5000.000,Cases,,Case,1.500,OZ,"Ingredients For U.s. Market: Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Yeast, Sugar, Soybean Oil, Wheat Gluten, Contains Less Than 2% Of The Following: Potato Flour, Dextrose, Salt, Artificial Flavor, Guar Gum, Datem, Acesulfame Potassium, Ascorbic Acid, Enzymes.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14587},active,2024-12-03 11:29:29.647,2024-12-03 11:29:29.647
303,L5KVL2DZ4U,212,CATEGORY,1903,"14574",,Tortilla Dough Ball,Tortilla Dough Ball 1.5 oz,"Frozen
|
Breads - Dough
|
Unit Amount: 1.5 oz
|
To Prepare:
Grill
|
Keep Frozen","{https://images.keychain.com/wlp/L5KVL2DZ4U/d51ed517-d235-4921-8702-94ec3e0f8f08.jpeg,https://images.keychain.com/wlp/L5KVL2DZ4U/cb3bbbe2-f8f2-46e6-8d65-859d6d076bc3.jpeg,https://images.keychain.com/wlp/L5KVL2DZ4U/1ecd9149-cb82-49c6-af83-43328f579cd8.jpeg,https://images.keychain.com/wlp/L5KVL2DZ4U/5fbede33-5940-4da6-80b3-91313dea03ab.jpeg,https://images.keychain.com/wlp/L5KVL2DZ4U/6cc8068f-030e-4501-912d-89ea1b04bef9.jpeg}",5000.000,Cases,,Case,1.500,OZ,"Ingredients: Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Palm And Soybean Oils, Contains Less Than 2% Of The Following: Salt, Leavening (baking Soda, Sodium Acid Pyrophosphate, Monocalcium Phosphate), Yeast, Sodium Stearoyl Lactylate.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14574},active,2024-12-03 11:29:28.637,2024-12-03 11:29:28.637
